seqnames	start	end	width	strand	score	group_name	feature	gene_name	motif_nm	tf_symbol	description	species
chr22	50712542	50712551	10	+	13.7392324185131	MA0107.1	intron	SHANK3	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr22	50715855	50715864	10	+	14.2702099349843	MA0107.1	intron	SHANK3	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr22	50676690	50676706	17	+	2.52372959043487	MA0115.1	intron	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50689893	50689909	17	+	8.46244738976299	MA0115.1	intron	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50705093	50705109	17	+	3.68863646393788	MA0115.1	intron	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50706287	50706303	17	+	4.60286113999516	MA0115.1	intron	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50709373	50709389	17	+	10.7758937147927	MA0115.1	intron	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50710487	50710503	17	+	6.7006241532243	MA0115.1	intron	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50726387	50726403	17	+	3.11965386592412	MA0115.1	intron	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50726894	50726910	17	+	9.55988477250453	MA0115.1	intron	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50700662	50700675	14	+	10.942019910454	MA0119.1	intron	SHANK3	NFIC::TLX1	-	-	Homo sapiens
chr22	50709061	50709074	14	+	11.98595123004	MA0119.1	intron	SHANK3	NFIC::TLX1	-	-	Homo sapiens
chr22	50724745	50724758	14	+	11.105193630215	MA0119.1	intron	SHANK3	NFIC::TLX1	-	-	Homo sapiens
chr22	50694875	50694893	19	+	13.9850022146037	MA0139.1	exon	SHANK3	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr22	50697455	50697473	19	+	12.3275948012908	MA0139.1	intron	SHANK3	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr22	50713583	50713601	19	+	13.9285643187185	MA0139.1	intron	SHANK3	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr22	50718168	50718186	19	+	14.1378753803594	MA0139.1	intron	SHANK3	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr22	50732299	50732317	19	+	20.3338307443208	MA0139.1	exon	SHANK3	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr22	50732299	50732317	19	+	20.3338307443208	MA0139.1	exon	SHANK3	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr22	50732299	50732317	19	+	20.3338307443208	MA0139.1	UTR	SHANK3	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr22	50672420	50672437	18	+	-2.10426220566873	MA0149.1	promoter	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50674546	50674563	18	+	-2.05109166060274	MA0149.1	promoter	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50674546	50674563	18	+	-2.05109166060274	MA0149.1	exon	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50688006	50688023	18	+	12.0153027051375	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50688859	50688876	18	+	-5.65072727897208	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50695192	50695209	18	+	5.07072904970668	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50697416	50697433	18	+	-4.80633904954647	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50697419	50697436	18	+	2.30895226626684	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50697420	50697437	18	+	2.7362852809817	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50697427	50697444	18	+	-3.42324297256627	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50697428	50697445	18	+	-1.99194543418794	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50698576	50698593	18	+	-1.804822735594	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50698579	50698596	18	+	-3.82974997869307	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50698580	50698597	18	+	9.10453752128635	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50701621	50701638	18	+	-2.48346267149292	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50702867	50702884	18	+	-1.48790677719145	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50702892	50702909	18	+	-1.19406513992392	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50704000	50704017	18	+	-5.46648863703122	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50704269	50704286	18	+	-0.6747328602336	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50706257	50706274	18	+	-3.10725942980483	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50706717	50706734	18	+	0.675278487222961	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50710257	50710274	18	+	0.113050931101231	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50711977	50711994	18	+	-2.94927504105473	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50712814	50712831	18	+	-2.02334254027644	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50714802	50714819	18	+	-4.47821266342272	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50714861	50714878	18	+	-4.57767258586231	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50718627	50718644	18	+	6.55317977798667	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50726869	50726886	18	+	-3.50005790266535	MA0149.1	intron	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50732005	50732022	18	+	-1.95849650003427	MA0149.1	exon	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50732005	50732022	18	+	-1.95849650003427	MA0149.1	exon	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50732005	50732022	18	+	-1.95849650003427	MA0149.1	UTR	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50732077	50732094	18	+	-1.44298123723643	MA0149.1	exon	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50732077	50732094	18	+	-1.44298123723643	MA0149.1	exon	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50732077	50732094	18	+	-1.44298123723643	MA0149.1	UTR	SHANK3	EWSR1-FLI1	-	-	Homo sapiens
chr22	50674645	50674665	21	+	10.4300594022433	MA0138.2	promoter	SHANK3	REST	REST	RE1-silencing transcription factor	Homo sapiens
chr22	50674645	50674665	21	+	10.4300594022433	MA0138.2	exon	SHANK3	REST	REST	RE1-silencing transcription factor	Homo sapiens
chr22	50684012	50684032	21	+	10.2998164657161	MA0138.2	intron	SHANK3	REST	REST	RE1-silencing transcription factor	Homo sapiens
chr22	50684214	50684234	21	+	9.76749054553007	MA0138.2	intron	SHANK3	REST	REST	RE1-silencing transcription factor	Homo sapiens
chr22	50698815	50698835	21	+	9.08268889746866	MA0138.2	intron	SHANK3	REST	REST	RE1-silencing transcription factor	Homo sapiens
chr22	50717739	50717759	21	+	10.8846301628132	MA0138.2	intron	SHANK3	REST	REST	RE1-silencing transcription factor	Homo sapiens
chr22	50726737	50726757	21	+	7.74695032572268	MA0138.2	intron	SHANK3	REST	REST	RE1-silencing transcription factor	Homo sapiens
chr22	50673341	50673352	12	+	16.7127378181655	MA0155.1	promoter	SHANK3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr22	50678968	50678979	12	+	15.0932865750644	MA0155.1	intron	SHANK3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr22	50698597	50698608	12	+	14.8331463778713	MA0155.1	intron	SHANK3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr22	50711686	50711697	12	+	16.7382387311976	MA0155.1	intron	SHANK3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr22	50719268	50719279	12	+	14.6019202297088	MA0155.1	intron	SHANK3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr22	50729006	50729017	12	+	16.2472446612638	MA0155.1	intron	SHANK3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr22	50730881	50730892	12	+	16.0596773766155	MA0155.1	exon	SHANK3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr22	50730881	50730892	12	+	16.0596773766155	MA0155.1	exon	SHANK3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr22	50730881	50730892	12	+	16.0596773766155	MA0155.1	exon	SHANK3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr22	50731899	50731910	12	+	14.2438539210748	MA0155.1	exon	SHANK3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr22	50731899	50731910	12	+	14.2438539210748	MA0155.1	exon	SHANK3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr22	50731899	50731910	12	+	14.2438539210748	MA0155.1	UTR	SHANK3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr22	50673699	50673715	17	+	12.8105010457278	MA0159.1	promoter	SHANK3	RARA::RXRA	-	-	Homo sapiens
chr22	50675437	50675453	17	+	13.181932110109	MA0159.1	intron	SHANK3	RARA::RXRA	-	-	Homo sapiens
chr22	50684190	50684206	17	+	15.7296336613137	MA0159.1	intron	SHANK3	RARA::RXRA	-	-	Homo sapiens
chr22	50687109	50687125	17	+	13.8063921519122	MA0159.1	intron	SHANK3	RARA::RXRA	-	-	Homo sapiens
chr22	50687372	50687388	17	+	12.0687472116349	MA0159.1	intron	SHANK3	RARA::RXRA	-	-	Homo sapiens
chr22	50701137	50701153	17	+	14.5365438957565	MA0159.1	intron	SHANK3	RARA::RXRA	-	-	Homo sapiens
chr22	50703050	50703066	17	+	11.7584316383211	MA0159.1	intron	SHANK3	RARA::RXRA	-	-	Homo sapiens
chr22	50713884	50713900	17	+	16.6711972440935	MA0159.1	intron	SHANK3	RARA::RXRA	-	-	Homo sapiens
chr22	50729345	50729361	17	+	11.7150483031906	MA0159.1	intron	SHANK3	RARA::RXRA	-	-	Homo sapiens
chr22	50673744	50673757	14	+	17.1606916743539	MA0163.1	promoter	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50674549	50674562	14	+	17.3260023170199	MA0163.1	promoter	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50674549	50674562	14	+	17.3260023170199	MA0163.1	exon	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50674550	50674563	14	+	16.7854339356572	MA0163.1	promoter	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50674550	50674563	14	+	16.7854339356572	MA0163.1	exon	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50677991	50678004	14	+	15.4538525020031	MA0163.1	intron	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50678060	50678073	14	+	15.8140385383856	MA0163.1	intron	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50697720	50697733	14	+	15.0310716385474	MA0163.1	intron	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50697728	50697741	14	+	14.5146500413253	MA0163.1	intron	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50697730	50697743	14	+	15.0310716385474	MA0163.1	intron	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50699599	50699612	14	+	15.60539047455	MA0163.1	intron	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50712003	50712016	14	+	16.2137339645891	MA0163.1	intron	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50717215	50717228	14	+	14.6495895841827	MA0163.1	intron	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50720930	50720943	14	+	15.2219162323738	MA0163.1	exon	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50720930	50720943	14	+	15.2219162323738	MA0163.1	exon	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50721091	50721104	14	+	14.4178387952932	MA0163.1	exon	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50721091	50721104	14	+	14.4178387952932	MA0163.1	exon	SHANK3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr22	50676486	50676496	11	+	10.3300127107239	MA0462.1	intron	SHANK3	BATF::JUN	-	-	Homo sapiens
chr22	50694284	50694294	11	+	12.115500169935	MA0462.1	intron	SHANK3	BATF::JUN	-	-	Homo sapiens
chr22	50733188	50733198	11	+	9.18215531694194	MA0465.1	exon	SHANK3	CDX2	CDX2	caudal type homeobox 2	Homo sapiens
chr22	50733188	50733198	11	+	9.18215531694194	MA0465.1	exon	SHANK3	CDX2	CDX2	caudal type homeobox 2	Homo sapiens
chr22	50733188	50733198	11	+	9.18215531694194	MA0465.1	UTR	SHANK3	CDX2	CDX2	caudal type homeobox 2	Homo sapiens
chr22	50689104	50689114	11	+	9.62200206320785	MA0468.1	intron	SHANK3	DUX4	DUX4	double homeobox 4	Homo sapiens
chr22	50713018	50713028	11	+	8.8698047544709	MA0468.1	intron	SHANK3	DUX4	DUX4	double homeobox 4	Homo sapiens
chr22	50688013	50688023	11	+	17.7373226970486	MA0470.1	intron	SHANK3	E2F4	E2F4	E2F transcription factor 4,p107/p130-binding	Homo sapiens
chr22	50697423	50697433	11	+	17.4421745116369	MA0470.1	intron	SHANK3	E2F4	E2F4	E2F transcription factor 4,p107/p130-binding	Homo sapiens
chr22	50697435	50697445	11	+	14.3995359520428	MA0470.1	intron	SHANK3	E2F4	E2F4	E2F transcription factor 4,p107/p130-binding	Homo sapiens
chr22	50700019	50700029	11	+	14.8069614487173	MA0470.1	intron	SHANK3	E2F4	E2F4	E2F transcription factor 4,p107/p130-binding	Homo sapiens
chr22	50731543	50731553	11	+	16.3668030566114	MA0470.1	exon	SHANK3	E2F4	E2F4	E2F transcription factor 4,p107/p130-binding	Homo sapiens
chr22	50731543	50731553	11	+	16.3668030566114	MA0470.1	exon	SHANK3	E2F4	E2F4	E2F transcription factor 4,p107/p130-binding	Homo sapiens
chr22	50731543	50731553	11	+	16.3668030566114	MA0470.1	UTR	SHANK3	E2F4	E2F4	E2F transcription factor 4,p107/p130-binding	Homo sapiens
chr22	50672872	50672882	11	+	15.393390778052	MA0471.1	promoter	SHANK3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr22	50688013	50688023	11	+	17.7854048823759	MA0471.1	intron	SHANK3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr22	50697423	50697433	11	+	17.8389358897784	MA0471.1	intron	SHANK3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr22	50697427	50697437	11	+	15.7299014997022	MA0471.1	intron	SHANK3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr22	50700019	50700029	11	+	14.439517096481	MA0471.1	intron	SHANK3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr22	50700122	50700132	11	+	15.7299014997022	MA0471.1	intron	SHANK3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr22	50710265	50710275	11	+	15.6763704922996	MA0471.1	intron	SHANK3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr22	50714801	50714811	11	+	14.2299278265233	MA0471.1	intron	SHANK3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr22	50728270	50728280	11	+	13.9331838010059	MA0471.1	intron	SHANK3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr22	50731543	50731553	11	+	16.2219303523047	MA0471.1	exon	SHANK3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr22	50731543	50731553	11	+	16.2219303523047	MA0471.1	exon	SHANK3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr22	50731543	50731553	11	+	16.2219303523047	MA0471.1	UTR	SHANK3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr22	50677697	50677707	11	+	12.9270359999115	MA0476.1	intron	SHANK3	FOS	FOS	FBJ murine osteosarcoma viral oncogene homolog	Homo sapiens
chr22	50694286	50694296	11	+	11.5494385251912	MA0476.1	intron	SHANK3	FOS	FOS	FBJ murine osteosarcoma viral oncogene homolog	Homo sapiens
chr22	50700483	50700493	11	+	11.7573940878428	MA0476.1	intron	SHANK3	FOS	FOS	FBJ murine osteosarcoma viral oncogene homolog	Homo sapiens
chr22	50708301	50708311	11	+	11.4617499535436	MA0476.1	intron	SHANK3	FOS	FOS	FBJ murine osteosarcoma viral oncogene homolog	Homo sapiens
chr22	50711638	50711648	11	+	15.4767256905044	MA0476.1	intron	SHANK3	FOS	FOS	FBJ murine osteosarcoma viral oncogene homolog	Homo sapiens
chr22	50677697	50677707	11	+	12.303691003171	MA0477.1	intron	SHANK3	FOSL1	FOSL1	FOS-like antigen 1	Homo sapiens
chr22	50685208	50685218	11	+	11.1134034949748	MA0477.1	intron	SHANK3	FOSL1	FOSL1	FOS-like antigen 1	Homo sapiens
chr22	50689593	50689603	11	+	10.5819874995809	MA0477.1	intron	SHANK3	FOSL1	FOSL1	FOS-like antigen 1	Homo sapiens
chr22	50700483	50700493	11	+	12.2027845356698	MA0477.1	intron	SHANK3	FOSL1	FOSL1	FOS-like antigen 1	Homo sapiens
chr22	50702002	50702012	11	+	10.6591451308483	MA0477.1	intron	SHANK3	FOSL1	FOSL1	FOS-like antigen 1	Homo sapiens
chr22	50711638	50711648	11	+	16.3413325259429	MA0477.1	intron	SHANK3	FOSL1	FOSL1	FOS-like antigen 1	Homo sapiens
chr22	50677696	50677706	11	+	14.6817184090705	MA0478.1	intron	SHANK3	FOSL2	FOSL2	FOS-like antigen 2	Homo sapiens
chr22	50684361	50684371	11	+	11.5034281743468	MA0478.1	intron	SHANK3	FOSL2	FOSL2	FOS-like antigen 2	Homo sapiens
chr22	50685207	50685217	11	+	13.8862950807892	MA0478.1	intron	SHANK3	FOSL2	FOSL2	FOS-like antigen 2	Homo sapiens
chr22	50708851	50708861	11	+	11.3144293028526	MA0478.1	intron	SHANK3	FOSL2	FOSL2	FOS-like antigen 2	Homo sapiens
chr22	50693980	50693990	11	+	9.09119501575886	MA0479.1	intron	SHANK3	FOXH1	FOXH1	forkhead box H1	Homo sapiens
chr22	50698880	50698890	11	+	12.578923050053	MA0479.1	intron	SHANK3	FOXH1	FOXH1	forkhead box H1	Homo sapiens
chr22	50723994	50724004	11	+	10.2072148897133	MA0479.1	intron	SHANK3	FOXH1	FOXH1	forkhead box H1	Homo sapiens
chr22	50731729	50731739	11	+	10.232185802092	MA0479.1	exon	SHANK3	FOXH1	FOXH1	forkhead box H1	Homo sapiens
chr22	50731729	50731739	11	+	10.232185802092	MA0479.1	exon	SHANK3	FOXH1	FOXH1	forkhead box H1	Homo sapiens
chr22	50731729	50731739	11	+	10.232185802092	MA0479.1	UTR	SHANK3	FOXH1	FOXH1	forkhead box H1	Homo sapiens
chr22	50675408	50675422	15	+	11.9583178490412	MA0484.1	intron	SHANK3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr22	50677567	50677581	15	+	12.858831750048	MA0484.1	intron	SHANK3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr22	50684941	50684955	15	+	13.035265687272	MA0484.1	intron	SHANK3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr22	50699917	50699931	15	+	11.5190330091222	MA0484.1	intron	SHANK3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr22	50700557	50700571	15	+	12.0846173398012	MA0484.1	intron	SHANK3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr22	50701020	50701034	15	+	14.8738256366193	MA0484.1	intron	SHANK3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr22	50710487	50710501	15	+	11.7930896081825	MA0484.1	intron	SHANK3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr22	50715512	50715526	15	+	16.1265442315744	MA0484.1	intron	SHANK3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr22	50723509	50723523	15	+	14.7295945642069	MA0484.1	intron	SHANK3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr22	50732401	50732415	15	+	11.7318611085289	MA0484.1	exon	SHANK3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr22	50732401	50732415	15	+	11.7318611085289	MA0484.1	exon	SHANK3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr22	50732401	50732415	15	+	11.7318611085289	MA0484.1	UTR	SHANK3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr22	50678442	50678454	13	+	11.0412856972381	MA0488.1	intron	SHANK3	JUN	JUN	jun proto-oncogene	Homo sapiens
chr22	50683888	50683900	13	+	10.8836174942869	MA0488.1	intron	SHANK3	JUN	JUN	jun proto-oncogene	Homo sapiens
chr22	50687103	50687115	13	+	13.3733394865488	MA0488.1	intron	SHANK3	JUN	JUN	jun proto-oncogene	Homo sapiens
chr22	50691698	50691710	13	+	11.6444153712378	MA0488.1	intron	SHANK3	JUN	JUN	jun proto-oncogene	Homo sapiens
chr22	50699270	50699282	13	+	9.88513984791536	MA0488.1	intron	SHANK3	JUN	JUN	jun proto-oncogene	Homo sapiens
chr22	50704165	50704177	13	+	9.58565780838687	MA0488.1	exon	SHANK3	JUN	JUN	jun proto-oncogene	Homo sapiens
chr22	50677693	50677706	14	+	12.4358470375554	MA0489.1	intron	SHANK3	JUN(var.2)	JUN	jun proto-oncogene	Homo sapiens
chr22	50685204	50685217	14	+	11.4916287691912	MA0489.1	intron	SHANK3	JUN(var.2)	JUN	jun proto-oncogene	Homo sapiens
chr22	50677696	50677706	11	+	14.0184631012346	MA0490.1	intron	SHANK3	JUNB	JUNB	jun B proto-oncogene	Homo sapiens
chr22	50685207	50685217	11	+	12.3303619726723	MA0490.1	intron	SHANK3	JUNB	JUNB	jun B proto-oncogene	Homo sapiens
chr22	50677697	50677707	11	+	12.2180936294352	MA0491.1	intron	SHANK3	JUND	JUND	jun D proto-oncogene	Homo sapiens
chr22	50685208	50685218	11	+	10.2496415818374	MA0491.1	intron	SHANK3	JUND	JUND	jun D proto-oncogene	Homo sapiens
chr22	50689593	50689603	11	+	10.9733293521592	MA0491.1	intron	SHANK3	JUND	JUND	jun D proto-oncogene	Homo sapiens
chr22	50708301	50708311	11	+	10.2925342466727	MA0491.1	intron	SHANK3	JUND	JUND	jun D proto-oncogene	Homo sapiens
chr22	50711638	50711648	11	+	16.5435761937718	MA0491.1	intron	SHANK3	JUND	JUND	jun D proto-oncogene	Homo sapiens
chr22	50678441	50678455	15	+	10.1136432381376	MA0492.1	intron	SHANK3	JUND(var.2)	JUND	jun D proto-oncogene	Homo sapiens
chr22	50687102	50687116	15	+	12.7095713862505	MA0492.1	intron	SHANK3	JUND(var.2)	JUND	jun D proto-oncogene	Homo sapiens
chr22	50691697	50691711	15	+	11.36588439332	MA0492.1	intron	SHANK3	JUND(var.2)	JUND	jun D proto-oncogene	Homo sapiens
